"PASSENGERS","DISTANCE","AIR_TIME","ORIGIN_AIRPORT_ID","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","ORIGIN_STATE_NM","DEST_AIRPORT_ID","DEST","DEST_CITY_NAME","DEST_STATE_ABR","DEST_STATE_NM","AIRCRAFT_TYPE","MONTH","DISTANCE_GROUP",
431.00,813.00,492.00,12451,"JAX","Jacksonville, FL","FL","Florida",11433,"DTW","Detroit, MI","MI","Michigan","698",3,2,
431.00,391.00,530.00,14869,"SLC","Salt Lake City, UT","UT","Utah",11292,"DEN","Denver, CO","CO","Colorado","631",3,1,
431.00,2133.00,1851.00,11618,"EWR","Newark, NJ","NJ","New Jersey",14107,"PHX","Phoenix, AZ","AZ","Arizona","888",3,5,
432.00,588.00,264.00,14082,"PGD","Punta Gorda, FL","FL","Florida",12544,"USA","Concord, NC","NC","North Carolina","694",3,2,
432.00,1025.00,745.00,14635,"RSW","Fort Myers, FL","FL","Florida",11042,"CLE","Cleveland, OH","OH","Ohio","612",3,3,
432.00,659.00,2722.00,14730,"SDF","Louisville, KY","KY","Kentucky",12953,"LGA","New York, NY","NY","New York","677",3,2,
432.00,1709.00,1438.00,13303,"MIA","Miami, FL","FL","Florida",11292,"DEN","Denver, CO","CO","Colorado","699",3,4,
432.00,601.00,350.00,14570,"RNO","Reno, NV","NV","Nevada",14107,"PHX","Phoenix, AZ","AZ","Arizona","699",3,2,
432.00,489.00,1830.00,14492,"RDU","Raleigh/Durham, NC","NC","North Carolina",12339,"IND","Indianapolis, IN","IN","Indiana","629",3,1,
432.00,1303.00,788.00,14100,"PHL","Philadelphia, PA","PA","Pennsylvania",11298,"DFW","Dallas/Fort Worth, TX","TX","Texas","722",3,3,
432.00,214.00,216.00,10397,"ATL","Atlanta, GA","GA","Georgia",10693,"BNA","Nashville, TN","TN","Tennessee","614",3,1,
432.00,416.00,1852.00,13930,"ORD","Chicago, IL","IL","Illinois",11146,"CRW","Charleston/Dunbar, WV","WV","West Virginia","629",3,1,
432.00,541.00,2456.00,13930,"ORD","Chicago, IL","IL","Illinois",14802,"SHD","Staunton, VA","VA","Virginia","629",3,2,
432.00,91.00,1416.00,14802,"SHD","Staunton, VA","VA","Virginia",12264,"IAD","Washington, DC","VA","Virginia","629",3,1,
433.00,532.00,304.00,15412,"TYS","Knoxville, TN","TN","Tennessee",13204,"MCO","Orlando, FL","FL","Florida","722",3,2,
433.00,1147.00,1049.00,11986,"GRR","Grand Rapids, MI","MI","Michigan",14635,"RSW","Fort Myers, FL","FL","Florida","612",3,3,
433.00,249.00,1128.00,11146,"CRW","Charleston/Dunbar, WV","WV","West Virginia",11278,"DCA","Washington, DC","VA","Virginia","629",3,1,
433.00,524.00,1032.00,11278,"DCA","Washington, DC","VA","Virginia",11986,"GRR","Grand Rapids, MI","MI","Michigan","631",3,2,
433.00,647.00,362.00,14893,"SMF","Sacramento, CA","CA","California",14107,"PHX","Phoenix, AZ","AZ","Arizona","614",3,2,
433.00,1182.00,895.00,13930,"ORD","Chicago, IL","IL","Illinois",11697,"FLL","Fort Lauderdale, FL","FL","Florida","698",3,3,
433.00,1605.00,1663.00,11292,"DEN","Denver, CO","CO","Colorado",11618,"EWR","Newark, NJ","NJ","New Jersey","694",3,4,
434.00,596.00,462.00,12339,"IND","Indianapolis, IN","IN","Indiana",14685,"SAV","Savannah, GA","GA","Georgia","698",3,2,
434.00,585.00,306.00,12339,"IND","Indianapolis, IN","IN","Indiana",10994,"CHS","Charleston, SC","SC","South Carolina","694",3,2,
434.00,639.00,679.00,11292,"DEN","Denver, CO","CO","Colorado",15376,"TUS","Tucson, AZ","AZ","Arizona","614",3,2,
434.00,1069.00,654.00,13204,"MCO","Orlando, FL","FL","Florida",13851,"OKC","Oklahoma City, OK","OK","Oklahoma","722",3,3,
434.00,828.00,2354.00,12945,"LEX","Lexington, KY","KY","Kentucky",12266,"IAH","Houston, TX","TX","Texas","675",3,2,
434.00,1045.00,1997.00,13487,"MSP","Minneapolis, MN","MN","Minnesota",13931,"ORF","Norfolk, VA","VA","Virginia","638",3,3,
434.00,196.00,679.00,13487,"MSP","Minneapolis, MN","MN","Minnesota",11775,"FSD","Sioux Falls, SD","SD","South Dakota","638",3,1,
434.00,2556.00,2245.00,12758,"KOA","Kona, HI","HI","Hawaii",14679,"SAN","San Diego, CA","CA","California","614",3,6,
434.00,1978.00,2896.00,14747,"SEA","Seattle, WA","WA","Washington",10693,"BNA","Nashville, TN","TN","Tennessee","614",3,4,
434.00,1352.00,747.00,10397,"ATL","Atlanta, GA","GA","Georgia",13502,"MTJ","Montrose/Delta, CO","CO","Colorado","656",3,3,
434.00,110.00,808.00,12892,"LAX","Los Angeles, CA","CA","California",14262,"PSP","Palm Springs, CA","CA","California","629",3,1,
434.00,836.00,405.00,11884,"GEG","Spokane, WA","WA","Washington",11292,"DEN","Denver, CO","CO","Colorado","694",3,2,
435.00,668.00,438.00,14574,"ROA","Roanoke, VA","VA","Virginia",14112,"PIE","St. Petersburg, FL","FL","Florida","698",3,2,
435.00,448.00,398.00,13487,"MSP","Minneapolis, MN","MN","Minnesota",15016,"STL","St. Louis, MO","MO","Missouri","614",3,1,
435.00,642.00,1178.00,13930,"ORD","Chicago, IL","IL","Illinois",14524,"RIC","Richmond, VA","VA","Virginia","673",3,2,
435.00,569.00,1576.00,11193,"CVG","Cincinnati, OH","KY","Kentucky",11618,"EWR","Newark, NJ","NJ","New Jersey","675",3,2,
435.00,429.00,788.00,12266,"IAH","Houston, TX","TX","Texas",13158,"MAF","Midland/Odessa, TX","TX","Texas","677",3,1,
435.00,442.00,314.00,10397,"ATL","Atlanta, GA","GA","Georgia",13360,"MLB","Melbourne, FL","FL","Florida","655",3,1,
435.00,1250.00,1008.00,14869,"SLC","Salt Lake City, UT","UT","Utah",13930,"ORD","Chicago, IL","IL","Illinois","694",3,3,
435.00,668.00,1681.00,14321,"PWM","Portland, ME","ME","Maine",11433,"DTW","Detroit, MI","MI","Michigan","638",3,2,
436.00,596.00,540.00,14685,"SAV","Savannah, GA","GA","Georgia",12339,"IND","Indianapolis, IN","IN","Indiana","698",3,2,
436.00,1313.00,638.00,14679,"SAN","San Diego, CA","CA","California",13871,"OMA","Omaha, NE","NE","Nebraska","614",3,3,
436.00,933.00,624.00,14057,"PDX","Portland, OR","OR","Oregon",14679,"SAN","San Diego, CA","CA","California","614",3,2,
436.00,1053.00,429.00,10792,"BUF","Buffalo, NY","NY","New York",15304,"TPA","Tampa, FL","FL","Florida","694",3,3,
436.00,1096.00,440.00,12953,"LGA","New York, NY","NY","New York",13303,"MIA","Miami, FL","FL","Florida","694",3,3,
436.00,408.00,1013.00,13487,"MSP","Minneapolis, MN","MN","Minnesota",11986,"GRR","Grand Rapids, MI","MI","Michigan","638",3,1,
436.00,198.00,821.00,14100,"PHL","Philadelphia, PA","PA","Pennsylvania",14524,"RIC","Richmond, VA","VA","Virginia","676",3,1,
436.00,1084.00,595.00,11433,"DTW","Detroit, MI","MI","Michigan",14635,"RSW","Fort Myers, FL","FL","Florida","722",3,3,
436.00,282.00,841.00,13871,"OMA","Omaha, NE","NE","Nebraska",13487,"MSP","Minneapolis, MN","MN","Minnesota","629",3,1,
436.00,1190.00,661.00,12266,"IAH","Houston, TX","TX","Texas",12264,"IAD","Washington, DC","VA","Virginia","622",3,3,
436.00,1781.00,857.00,14893,"SMF","Sacramento, CA","CA","California",13930,"ORD","Chicago, IL","IL","Illinois","694",3,4,
437.00,1014.00,1565.00,10693,"BNA","Nashville, TN","TN","Tennessee",11292,"DEN","Denver, CO","CO","Colorado","677",3,3,
437.00,678.00,931.00,14100,"PHL","Philadelphia, PA","PA","Pennsylvania",13930,"ORD","Chicago, IL","IL","Illinois","698",3,2,
437.00,2586.00,4697.00,14771,"SFO","San Francisco, CA","CA","California",12478,"JFK","New York, NY","NY","New York","614",3,6,
437.00,669.00,1185.00,13342,"MKE","Milwaukee, WI","WI","Wisconsin",10397,"ATL","Atlanta, GA","GA","Georgia","699",3,2,
437.00,1770.00,3110.00,10423,"AUS","Austin, TX","TX","Texas",14747,"SEA","Seattle, WA","WA","Washington","694",3,4,
437.00,444.00,1856.00,13930,"ORD","Chicago, IL","IL","Illinois",11027,"CKB","Clarksburg/Fairmont, WV","WV","West Virginia","629",3,1,
438.00,1009.00,672.00,14576,"ROC","Rochester, NY","NY","New York",14761,"SFB","Sanford, FL","FL","Florida","694",3,3,
438.00,778.00,522.00,11986,"GRR","Grand Rapids, MI","MI","Michigan",14685,"SAV","Savannah, GA","GA","Georgia","694",3,2,
438.00,983.00,560.00,15304,"TPA","Tampa, FL","FL","Florida",11433,"DTW","Detroit, MI","MI","Michigan","614",3,2,
438.00,700.00,643.00,13303,"MIA","Miami, FL","FL","Florida",14492,"RDU","Raleigh/Durham, NC","NC","North Carolina","694",3,2,
438.00,406.00,2291.00,13296,"MHT","Manchester, NH","NH","New Hampshire",11278,"DCA","Washington, DC","VA","Virginia","629",3,1,
438.00,719.00,353.00,13930,"ORD","Chicago, IL","IL","Illinois",11618,"EWR","Newark, NJ","NJ","New Jersey","614",3,2,
438.00,1542.00,907.00,10299,"ANC","Anchorage, AK","AK","Alaska",14057,"PDX","Portland, OR","OR","Oregon","634",3,4,
438.00,337.00,395.00,14771,"SFO","San Francisco, CA","CA","California",12892,"LAX","Los Angeles, CA","CA","California","622",3,1,
439.00,1283.00,1122.00,15370,"TUL","Tulsa, OK","OK","Oklahoma",12892,"LAX","Los Angeles, CA","CA","California","698",3,3,
439.00,1144.00,476.00,14635,"RSW","Fort Myers, FL","FL","Florida",10792,"BUF","Buffalo, NY","NY","New York","694",3,3,
439.00,733.00,2031.00,12953,"LGA","New York, NY","NY","New York",13930,"ORD","Chicago, IL","IL","Illinois","673",3,2,
439.00,195.00,702.00,11618,"EWR","Newark, NJ","NJ","New Jersey",15096,"SYR","Syracuse, NY","NY","New York","530",3,1,
439.00,642.00,2044.00,13930,"ORD","Chicago, IL","IL","Illinois",14524,"RIC","Richmond, VA","VA","Virginia","675",3,2,
439.00,552.00,1186.00,12992,"LIT","Little Rock, AR","AR","Arkansas",13930,"ORD","Chicago, IL","IL","Illinois","631",3,2,
440.00,296.00,832.00,12992,"LIT","Little Rock, AR","AR","Arkansas",11259,"DAL","Dallas, TX","TX","Texas","614",3,1,
440.00,1166.00,626.00,14635,"RSW","Fort Myers, FL","FL","Florida",14576,"ROC","Rochester, NY","NY","New York","612",3,3,
440.00,808.00,530.00,11057,"CLT","Charlotte, NC","NC","North Carolina",13198,"MCI","Kansas City, MO","MO","Missouri","614",3,2,
440.00,861.00,493.00,14100,"PHL","Philadelphia, PA","PA","Pennsylvania",13204,"MCO","Orlando, FL","FL","Florida","614",3,2,
440.00,734.00,1877.00,10980,"CHA","Chattanooga, TN","TN","Tennessee",12953,"LGA","New York, NY","NY","New York","638",3,2,
440.00,1009.00,1417.00,14107,"PHX","Phoenix, AZ","AZ","Arizona",14057,"PDX","Portland, OR","OR","Oregon","614",3,3,
440.00,1149.00,2525.00,10423,"AUS","Austin, TX","TX","Texas",11433,"DTW","Detroit, MI","MI","Michigan","723",3,3,
440.00,826.00,1124.00,11292,"DEN","Denver, CO","CO","Colorado",13485,"MSN","Madison, WI","WI","Wisconsin","629",3,2,
440.00,272.00,912.00,13930,"ORD","Chicago, IL","IL","Illinois",11612,"EVV","Evansville, IN","IN","Indiana","629",3,1,
440.00,1506.00,1080.00,15304,"TPA","Tampa, FL","FL","Florida",11292,"DEN","Denver, CO","CO","Colorado","698",3,4,
441.00,944.00,2130.00,12478,"JFK","New York, NY","NY","New York",13204,"MCO","Orlando, FL","FL","Florida","614",3,2,
441.00,2409.00,1223.00,13796,"OAK","Oakland, CA","CA","California",12173,"HNL","Honolulu, HI","HI","Hawaii","696",3,5,
441.00,76.00,4536.00,13176,"MAZ","Mayaguez, PR","PR","Puerto Rico",14843,"SJU","San Juan, PR","PR","Puerto Rico","125",3,1,
441.00,1069.00,380.00,11292,"DEN","Denver, CO","CO","Colorado",11193,"CVG","Cincinnati, OH","KY","Kentucky","694",3,3,
441.00,251.00,742.00,11413,"DRO","Durango, CO","CO","Colorado",11292,"DEN","Denver, CO","CO","Colorado","677",3,1,
441.00,1628.00,750.00,10627,"BIS","Bismarck/Mandan, ND","ND","North Dakota",14761,"SFB","Sanford, FL","FL","Florida","694",3,4,
441.00,695.00,1846.00,10980,"CHA","Chattanooga, TN","TN","Tennessee",11298,"DFW","Dallas/Fort Worth, TX","TX","Texas","673",3,2,
441.00,756.00,927.00,10693,"BNA","Nashville, TN","TN","Tennessee",10423,"AUS","Austin, TX","TX","Texas","614",3,2,
441.00,1023.00,586.00,14027,"PBI","West Palm Beach/Palm Beach, FL","FL","Florida",15016,"STL","St. Louis, MO","MO","Missouri","612",3,3,
441.00,2393.00,1335.00,14771,"SFO","San Francisco, CA","CA","California",15304,"TPA","Tampa, FL","FL","Florida","888",3,5,
442.00,595.00,864.00,12266,"IAH","Houston, TX","TX","Texas",12217,"HSV","Huntsville, AL","AL","Alabama","673",3,2,
442.00,551.00,362.00,11109,"COS","Colorado Springs, CO","CO","Colorado",14107,"PHX","Phoenix, AZ","AZ","Arizona","694",3,2,
442.00,181.00,178.00,14570,"RNO","Reno, NV","NV","Nevada",13796,"OAK","Oakland, CA","CA","California","614",3,1,
442.00,1587.00,319.00,14107,"PHX","Phoenix, AZ","AZ","Arizona",10397,"ATL","Atlanta, GA","GA","Georgia","623",3,4,
442.00,524.00,295.00,10849,"BZN","Bozeman, MT","MT","Montana",11292,"DEN","Denver, CO","CO","Colorado","698",3,2,
442.00,251.00,807.00,11292,"DEN","Denver, CO","CO","Colorado",11413,"DRO","Durango, CO","CO","Colorado","677",3,1,
443.00,643.00,378.00,14524,"RIC","Richmond, VA","VA","Virginia",14761,"SFB","Sanford, FL","FL","Florida","698",3,2,
443.00,1243.00,1294.00,13342,"MKE","Milwaukee, WI","WI","Wisconsin",11697,"FLL","Fort Lauderdale, FL","FL","Florida","612",3,3,
443.00,763.00,569.00,14057,"PDX","Portland, OR","OR","Oregon",12889,"LAS","Las Vegas, NV","NV","Nevada","698",3,2,
443.00,2562.00,1944.00,14057,"PDX","Portland, OR","OR","Oregon",13830,"OGG","Kahului, HI","HI","Hawaii","888",3,6,
443.00,35.00,1161.00,12523,"JNU","Juneau, AK","AK","Alaska",12171,"HNH","Hoonah, AK","AK","Alaska","415",3,1,
443.00,1770.00,2769.00,14747,"SEA","Seattle, WA","WA","Washington",10423,"AUS","Austin, TX","TX","Texas","694",3,4,
443.00,31.00,2480.00,10154,"ACK","Nantucket, MA","MA","Massachusetts",12250,"HYA","Hyannis, MA","MA","Massachusetts","125",3,1,
443.00,771.00,2455.00,15412,"TYS","Knoxville, TN","TN","Tennessee",11298,"DFW","Dallas/Fort Worth, TX","TX","Texas","631",3,2,
443.00,368.00,1034.00,12264,"IAD","Washington, DC","VA","Virginia",11267,"DAY","Dayton, OH","OH","Ohio","673",3,1,
443.00,657.00,494.00,12266,"IAH","Houston, TX","TX","Texas",10693,"BNA","Nashville, TN","TN","Tennessee","694",3,2,
444.00,375.00,288.00,12889,"LAS","Las Vegas, NV","NV","Nevada",13476,"MRY","Monterey, CA","CA","California","698",3,1,
444.00,758.00,539.00,12264,"IAD","Washington, DC","VA","Virginia",13204,"MCO","Orlando, FL","FL","Florida","694",3,2,
444.00,639.00,236.00,15376,"TUS","Tucson, AZ","AZ","Arizona",11292,"DEN","Denver, CO","CO","Colorado","694",3,2,
444.00,463.00,1489.00,11066,"CMH","Columbus, OH","OH","Ohio",11618,"EWR","Newark, NJ","NJ","New Jersey","673",3,1,
444.00,595.00,2181.00,12217,"HSV","Huntsville, AL","AL","Alabama",12266,"IAH","Houston, TX","TX","Texas","675",3,2,
444.00,867.00,1199.00,12889,"LAS","Las Vegas, NV","NV","Nevada",14747,"SEA","Seattle, WA","WA","Washington","698",3,2,
445.00,468.00,661.00,10792,"BUF","Buffalo, NY","NY","New York",13232,"MDW","Chicago, IL","IL","Illinois","614",3,1,
445.00,196.00,730.00,11003,"CID","Cedar Rapids/Iowa City, IA","IA","Iowa",13930,"ORD","Chicago, IL","IL","Illinois","677",3,1,
445.00,2554.00,3190.00,14747,"SEA","Seattle, WA","WA","Washington",13204,"MCO","Orlando, FL","FL","Florida","614",3,6,
445.00,2614.00,903.00,12173,"HNL","Honolulu, HI","HI","Hawaii",14679,"SAN","San Diego, CA","CA","California","888",3,6,
445.00,195.00,819.00,15096,"SYR","Syracuse, NY","NY","New York",11618,"EWR","Newark, NJ","NJ","New Jersey","530",3,1,
445.00,407.00,258.00,12889,"LAS","Las Vegas, NV","NV","Nevada",13796,"OAK","Oakland, CA","CA","California","722",3,1,
445.00,456.00,878.00,11433,"DTW","Detroit, MI","MI","Michigan",10693,"BNA","Nashville, TN","TN","Tennessee","888",3,1,
445.00,174.00,326.00,13930,"ORD","Chicago, IL","IL","Illinois",11977,"GRB","Green Bay, WI","WI","Wisconsin","673",3,1,
445.00,196.00,385.00,13487,"MSP","Minneapolis, MN","MN","Minnesota",11775,"FSD","Sioux Falls, SD","SD","South Dakota","638",3,1,
445.00,888.00,826.00,11292,"DEN","Denver, CO","CO","Colorado",13930,"ORD","Chicago, IL","IL","Illinois","698",3,2,
446.00,476.00,1728.00,11042,"CLE","Cleveland, OH","OH","Ohio",10529,"BDL","Hartford, CT","CT","Connecticut","638",3,1,
446.00,639.00,293.00,11292,"DEN","Denver, CO","CO","Colorado",15376,"TUS","Tucson, AZ","AZ","Arizona","694",3,2,
446.00,35.00,1212.00,12171,"HNH","Hoonah, AK","AK","Alaska",12523,"JNU","Juneau, AK","AK","Alaska","415",3,1,
446.00,368.00,869.00,11267,"DAY","Dayton, OH","OH","Ohio",12264,"IAD","Washington, DC","VA","Virginia","673",3,1,
446.00,113.00,516.00,11433,"DTW","Detroit, MI","MI","Michigan",10469,"AZO","Kalamazoo, MI","MI","Michigan","631",3,1,
446.00,746.00,559.00,11618,"EWR","Newark, NJ","NJ","New Jersey",10397,"ATL","Atlanta, GA","GA","Georgia","694",3,2,
446.00,223.00,876.00,15249,"TLH","Tallahassee, FL","FL","Florida",10397,"ATL","Atlanta, GA","GA","Georgia","631",3,1,
447.00,2565.00,1097.00,14771,"SFO","San Francisco, CA","CA","California",11618,"EWR","Newark, NJ","NJ","New Jersey","887",3,6,
447.00,829.00,326.00,12339,"IND","Indianapolis, IN","IN","Indiana",13204,"MCO","Orlando, FL","FL","Florida","694",3,2,
447.00,174.00,476.00,11977,"GRB","Green Bay, WI","WI","Wisconsin",13930,"ORD","Chicago, IL","IL","Illinois","629",3,1,
447.00,1343.00,516.00,14635,"RSW","Fort Myers, FL","FL","Florida",14321,"PWM","Portland, ME","ME","Maine","694",3,3,
447.00,485.00,336.00,11973,"GPT","Gulfport/Biloxi, MS","MS","Mississippi",14761,"SFB","Sanford, FL","FL","Florida","698",3,1,
447.00,100.00,60.00,13830,"OGG","Kahului, HI","HI","Hawaii",12173,"HNL","Honolulu, HI","HI","Hawaii","696",3,1,
447.00,269.00,981.00,12953,"LGA","New York, NY","NY","New York",14321,"PWM","Portland, ME","ME","Maine","676",3,1,
447.00,530.00,1485.00,13930,"ORD","Chicago, IL","IL","Illinois",14574,"ROA","Roanoke, VA","VA","Virginia","675",3,2,
448.00,777.00,745.00,10529,"BDL","Hartford, CT","CT","Connecticut",13232,"MDW","Chicago, IL","IL","Illinois","614",3,2,
448.00,867.00,414.00,12889,"LAS","Las Vegas, NV","NV","Nevada",14747,"SEA","Seattle, WA","WA","Washington","722",3,2,
448.00,195.00,965.00,13296,"MHT","Manchester, NH","NH","New Hampshire",12953,"LGA","New York, NY","NY","New York","629",3,1,
448.00,344.00,1714.00,11433,"DTW","Detroit, MI","MI","Michigan",12335,"IMT","Iron Mountain/Kingsfd, MI","MI","Michigan","629",3,1,
448.00,130.00,595.00,13930,"ORD","Chicago, IL","IL","Illinois",14108,"PIA","Peoria, IL","IL","Illinois","631",3,1,
449.00,895.00,660.00,14783,"SGF","Springfield, MO","MO","Missouri",14112,"PIE","St. Petersburg, FL","FL","Florida","698",3,2,
449.00,1053.00,424.00,15304,"TPA","Tampa, FL","FL","Florida",10792,"BUF","Buffalo, NY","NY","New York","694",3,3,
449.00,2154.00,734.00,12889,"LAS","Las Vegas, NV","NV","Nevada",13931,"ORF","Norfolk, VA","VA","Virginia","694",3,5,
449.00,1590.00,561.00,12889,"LAS","Las Vegas, NV","NV","Nevada",12339,"IND","Indianapolis, IN","IN","Indiana","694",3,4,
449.00,310.00,1262.00,11042,"CLE","Cleveland, OH","OH","Ohio",11278,"DCA","Washington, DC","VA","Virginia","673",3,1,
449.00,292.00,1224.00,12953,"LGA","New York, NY","NY","New York",10792,"BUF","Buffalo, NY","NY","New York","677",3,1,
449.00,199.00,1511.00,11278,"DCA","Washington, DC","VA","Virginia",11618,"EWR","Newark, NJ","NJ","New Jersey","677",3,1,
449.00,335.00,1658.00,10874,"CAK","Akron, OH","OH","Ohio",14100,"PHL","Philadelphia, PA","PA","Pennsylvania","631",3,1,
449.00,621.00,658.00,14107,"PHX","Phoenix, AZ","AZ","Arizona",14831,"SJC","San Jose, CA","CA","California","699",3,2,
449.00,963.00,2772.00,15919,"XNA","Fayetteville, AR","AR","Arkansas",11278,"DCA","Washington, DC","VA","Virginia","673",3,2,
449.00,595.00,2983.00,12217,"HSV","Huntsville, AL","AL","Alabama",12266,"IAH","Houston, TX","TX","Texas","629",3,2,
449.00,258.00,1309.00,15016,"STL","St. Louis, MO","MO","Missouri",13930,"ORD","Chicago, IL","IL","Illinois","629",3,1,
449.00,299.00,1049.00,12264,"IAD","Washington, DC","VA","Virginia",11066,"CMH","Columbus, OH","OH","Ohio","629",3,1,
450.00,854.00,594.00,14761,"SFB","Sanford, FL","FL","Florida",14711,"SCE","State College, PA","PA","Pennsylvania","698",3,2,
450.00,1824.00,626.00,12889,"LAS","Las Vegas, NV","NV","Nevada",11042,"CLE","Cleveland, OH","OH","Ohio","614",3,4,
450.00,1590.00,897.00,12339,"IND","Indianapolis, IN","IN","Indiana",12889,"LAS","Las Vegas, NV","NV","Nevada","694",3,4,
450.00,2026.00,1155.00,14492,"RDU","Raleigh/Durham, NC","NC","North Carolina",12889,"LAS","Las Vegas, NV","NV","Nevada","694",3,5,
450.00,474.00,1532.00,14524,"RIC","Richmond, VA","VA","Virginia",10721,"BOS","Boston, MA","MA","Massachusetts","677",3,1,
450.00,1050.00,1524.00,14747,"SEA","Seattle, WA","WA","Washington",14679,"SAN","San Diego, CA","CA","California","634",3,3,
450.00,1871.00,1241.00,12094,"HDN","Hayden, CO","CO","Colorado",10721,"BOS","Boston, MA","MA","Massachusetts","694",3,4,
450.00,626.00,924.00,14679,"SAN","San Diego, CA","CA","California",14869,"SLC","Salt Lake City, UT","UT","Utah","698",3,2,
450.00,371.00,720.00,13230,"MDT","Harrisburg, PA","PA","Pennsylvania",11433,"DTW","Detroit, MI","MI","Michigan","638",3,1,
450.00,833.00,3324.00,11109,"COS","Colorado Springs, CO","CO","Colorado",12892,"LAX","Los Angeles, CA","CA","California","629",3,2,
450.00,836.00,502.00,11292,"DEN","Denver, CO","CO","Colorado",11884,"GEG","Spokane, WA","WA","Washington","694",3,2,
451.00,1078.00,612.00,14761,"SFB","Sanford, FL","FL","Florida",11003,"CID","Cedar Rapids/Iowa City, IA","IA","Iowa","698",3,3,
451.00,631.00,348.00,14761,"SFB","Sanford, FL","FL","Florida",13931,"ORF","Norfolk, VA","VA","Virginia","698",3,2,
451.00,949.00,708.00,14761,"SFB","Sanford, FL","FL","Florida",14108,"PIA","Peoria, IL","IL","Illinois","694",3,2,
451.00,722.00,629.00,14635,"RSW","Fort Myers, FL","FL","Florida",10693,"BNA","Nashville, TN","TN","Tennessee","614",3,2,
451.00,368.00,241.00,14869,"SLC","Salt Lake City, UT","UT","Utah",12889,"LAS","Las Vegas, NV","NV","Nevada","694",3,1,
451.00,1261.00,5514.00,14100,"PHL","Philadelphia, PA","PA","Pennsylvania",13851,"OKC","Oklahoma City, OK","OK","Oklahoma","673",3,3,
451.00,1616.00,1030.00,14057,"PDX","Portland, OR","OR","Oregon",11298,"DFW","Dallas/Fort Worth, TX","TX","Texas","634",3,4,
451.00,297.00,846.00,13342,"MKE","Milwaukee, WI","WI","Wisconsin",13487,"MSP","Minneapolis, MN","MN","Minnesota","638",3,1,
451.00,752.00,1244.00,11292,"DEN","Denver, CO","CO","Colorado",13367,"MLI","Moline, IL","IL","Illinois","629",3,2,
451.00,472.00,250.00,11292,"DEN","Denver, CO","CO","Colorado",13871,"OMA","Omaha, NE","NE","Nebraska","888",3,1,
452.00,1210.00,570.00,10423,"AUS","Austin, TX","TX","Texas",14122,"PIT","Pittsburgh, PA","PA","Pennsylvania","698",3,3,
452.00,821.00,444.00,12917,"LCK","Columbus, OH","OH","Ohio",14112,"PIE","St. Petersburg, FL","FL","Florida","698",3,2,
452.00,1288.00,420.00,10466,"AZA","Phoenix, AZ","AZ","Arizona",13367,"MLI","Moline, IL","IL","Illinois","694",3,3,
452.00,862.00,414.00,12892,"LAX","Los Angeles, CA","CA","California",11292,"DEN","Denver, CO","CO","Colorado","694",3,2,
452.00,201.00,962.00,12951,"LFT","Lafayette, LA","LA","Louisiana",12266,"IAH","Houston, TX","TX","Texas","673",3,1,
452.00,257.00,316.00,14524,"RIC","Richmond, VA","VA","Virginia",11057,"CLT","Charlotte, NC","NC","North Carolina","614",3,1,
452.00,241.00,634.00,11433,"DTW","Detroit, MI","MI","Michigan",10792,"BUF","Buffalo, NY","NY","New York","631",3,1,
452.00,1237.00,718.00,15304,"TPA","Tampa, FL","FL","Florida",14843,"SJU","San Juan, PR","PR","Puerto Rico","694",3,3,
452.00,615.00,899.00,13487,"MSP","Minneapolis, MN","MN","Minnesota",15370,"TUL","Tulsa, OK","OK","Oklahoma","673",3,2,
452.00,713.00,2320.00,11233,"CYS","Cheyenne, WY","WY","Wyoming",11298,"DFW","Dallas/Fort Worth, TX","TX","Texas","629",3,2,
452.00,475.00,1475.00,13930,"ORD","Chicago, IL","IL","Illinois",15412,"TYS","Knoxville, TN","TN","Tennessee","629",3,1,
452.00,235.00,220.00,13930,"ORD","Chicago, IL","IL","Illinois",11433,"DTW","Detroit, MI","MI","Michigan","614",3,1,
452.00,853.00,637.00,14679,"SAN","San Diego, CA","CA","California",11292,"DEN","Denver, CO","CO","Colorado","698",3,2,
452.00,2306.00,2339.00,14747,"SEA","Seattle, WA","WA","Washington",12264,"IAD","Washington, DC","VA","Virginia","694",3,5,
453.00,479.00,999.00,11066,"CMH","Columbus, OH","OH","Ohio",12953,"LGA","New York, NY","NY","New York","678",3,1,
453.00,2404.00,1093.00,13830,"OGG","Kahului, HI","HI","Hawaii",14893,"SMF","Sacramento, CA","CA","California","888",3,5,
453.00,1703.00,1741.00,11292,"DEN","Denver, CO","CO","Colorado",11697,"FLL","Fort Lauderdale, FL","FL","Florida","694",3,4,
453.00,528.00,722.00,13930,"ORD","Chicago, IL","IL","Illinois",14576,"ROC","Rochester, NY","NY","New York","673",3,2,
453.00,429.00,877.00,12266,"IAH","Houston, TX","TX","Texas",13158,"MAF","Midland/Odessa, TX","TX","Texas","612",3,1,
454.00,2398.00,1247.00,14771,"SFO","San Francisco, CA","CA","California",12173,"HNL","Honolulu, HI","HI","Hawaii","721",3,5,
454.00,310.00,1775.00,14689,"SBA","Santa Barbara, CA","CA","California",14893,"SMF","Sacramento, CA","CA","California","674",3,1,
454.00,290.00,809.00,13931,"ORF","Norfolk, VA","VA","Virginia",11057,"CLT","Charlotte, NC","NC","North Carolina","638",3,1,
